timestamp,temperature,sunlight,wind_speed,demand,price,is_weekend,hour,month
2023-03-29 06:00:00,26.2,0.0,6.46,345.0,90.99,0,6,3
2023-03-29 07:00:00,25.27,0.195,7.99,310.0,84.77,0,7,3
2023-03-29 08:00:00,27.96,0.424,6.83,303.3,87.81,0,8,3
2023-03-29 09:00:00,25.51,0.513,3.57,283.9,80.6,0,9,3
2023-03-29 10:00:00,25.35,0.703,5.75,247.9,69.1,0,10,3
2023-03-29 11:00:00,30.59,0.722,5.13,257.9,66.09,0,11,3
2023-03-29 12:00:00,29.88,0.956,2.34,236.4,63.14,0,12,3
2023-03-29 13:00:00,27.15,0.718,5.8,236.9,61.89,0,13,3
2023-03-29 14:00:00,26.71,0.691,8.72,252.3,61.76,0,14,3
2023-03-29 15:00:00,29.91,0.671,5.07,284.2,92.87,0,15,3
2023-03-29 16:00:00,24.24,0.472,1.82,296.6,80.94,0,16,3
2023-03-29 17:00:00,28.7,0.187,5.07,303.5,86.74,0,17,3
2023-03-29 18:00:00,22.32,0.0,2.58,287.7,87.14,0,18,3
2023-03-29 19:00:00,24.11,0.0,6.74,307.8,95.66,0,19,3
2023-03-29 20:00:00,20.97,0.0,6.06,298.8,86.04,0,20,3
2023-03-29 21:00:00,21.79,0.0,4.67,281.1,93.39,0,21,3
2023-03-29 22:00:00,18.7,0.0,4.35,249.6,79.54,0,22,3
2023-03-29 23:00:00,18.97,0.0,4.58,248.1,82.85,0,23,3
2023-03-30 00:00:00,19.41,0.0,5.02,216.3,77.05,0,0,3
2023-03-30 01:00:00,17.49,0.0,3.46,219.1,92.73,0,1,3
2023-03-30 02:00:00,21.48,0.0,2.23,277.8,87.45,0,2,3
2023-03-30 03:00:00,19.77,0.0,7.28,281.5,83.36,0,3,3
2023-03-30 04:00:00,21.37,0.0,4.23,289.6,90.9,0,4,3
2023-03-30 05:00:00,21.05,0.0,5.34,275.3,85.45,0,5,3
2023-03-30 06:00:00,19.2,0.0,5.58,287.6,84.57,0,6,3
2023-03-30 07:00:00,25.24,0.203,5.65,335.4,94.44,0,7,3
2023-03-30 08:00:00,31.65,0.484,2.66,284.1,84.8,0,8,3
2023-03-30 09:00:00,29.43,0.65,1.65,286.9,88.52,0,9,3
2023-03-30 10:00:00,28.62,0.854,3.83,272.7,73.39,0,10,3
2023-03-30 11:00:00,28.63,0.841,5.8,258.5,69.42,0,11,3
2023-03-30 12:00:00,29.37,0.752,3.55,211.6,66.06,0,12,3
2023-03-30 13:00:00,30.25,0.959,4.29,258.7,64.98,0,13,3
2023-03-30 14:00:00,26.3,0.691,9.26,244.2,59.52,0,14,3
2023-03-30 15:00:00,30.09,0.509,1.31,293.2,83.93,0,15,3
2023-03-30 16:00:00,28.26,0.464,3.49,291.9,88.02,0,16,3
2023-03-30 17:00:00,27.06,0.205,8.8,294.9,89.75,0,17,3
2023-03-30 18:00:00,25.21,0.0,4.92,320.3,87.9,0,18,3
2023-03-30 19:00:00,23.07,0.0,3.59,298.4,94.55,0,19,3
2023-03-30 20:00:00,23.17,0.0,7.34,301.1,80.98,0,20,3
2023-03-30 21:00:00,21.98,0.0,5.12,287.1,110.33,0,21,3
2023-03-30 22:00:00,19.29,0.0,4.31,278.0,88.36,0,22,3
2023-03-30 23:00:00,18.35,0.0,5.39,220.1,68.43,0,23,3
2023-03-31 00:00:00,19.74,0.0,3.69,233.4,83.29,0,0,3
2023-03-31 01:00:00,22.8,0.0,2.97,245.2,89.67,0,1,3
2023-03-31 02:00:00,17.73,0.0,4.78,250.9,80.91,0,2,3
2023-03-31 03:00:00,18.06,0.0,2.98,256.4,84.09,0,3,3
2023-03-31 04:00:00,22.36,0.0,5.02,301.9,97.24,0,4,3
2023-03-31 05:00:00,23.34,0.0,5.71,288.5,84.14,0,5,3
2023-03-31 06:00:00,24.88,0.0,6.71,315.1,88.7,0,6,3
2023-03-31 07:00:00,26.32,0.225,7.26,335.7,89.37,0,7,3
2023-03-31 08:00:00,26.59,0.449,4.19,313.9,87.19,0,8,3
2023-03-31 09:00:00,31.05,0.645,6.0,314.0,83.5,0,9,3
2023-03-31 10:00:00,25.66,0.811,5.99,257.7,66.68,0,10,3
2023-03-31 11:00:00,27.71,0.889,5.66,263.7,68.12,0,11,3
2023-03-31 12:00:00,29.33,0.972,4.04,216.8,78.8,0,12,3
2023-03-31 13:00:00,26.08,0.865,2.95,246.3,66.19,0,13,3
2023-03-31 14:00:00,28.51,0.857,6.01,298.9,73.11,0,14,3
2023-03-31 15:00:00,31.39,0.668,1.59,284.5,77.86,0,15,3
2023-03-31 16:00:00,27.08,0.388,4.47,316.6,80.55,0,16,3
2023-03-31 17:00:00,26.29,0.234,0.11,321.9,94.35,0,17,3
2023-03-31 18:00:00,22.02,0.0,2.33,319.1,108.45,0,18,3
2023-03-31 19:00:00,22.01,0.0,3.25,281.3,91.8,0,19,3
2023-03-31 20:00:00,21.28,0.0,7.2,299.1,86.74,0,20,3
2023-03-31 21:00:00,20.36,0.0,6.38,274.8,84.48,0,21,3
2023-03-31 22:00:00,22.77,0.0,3.89,280.5,86.88,0,22,3
2023-03-31 23:00:00,20.82,0.0,6.46,217.1,73.66,0,23,3
2023-04-01 00:00:00,17.52,0.0,6.78,181.8,72.28,1,0,4
2023-04-01 01:00:00,20.41,0.0,4.68,204.7,68.17,1,1,4
2023-04-01 02:00:00,21.41,0.0,2.23,192.3,66.86,1,2,4
2023-04-01 03:00:00,23.49,0.0,4.58,228.5,79.18,1,3,4
2023-04-01 04:00:00,25.4,0.0,4.8,229.9,77.3,1,4,4
2023-04-01 05:00:00,21.42,0.0,2.54,248.5,84.7,1,5,4
2023-04-01 06:00:00,23.12,0.0,5.73,272.9,88.64,1,6,4
2023-04-01 07:00:00,23.52,0.234,5.56,265.5,76.02,1,7,4
2023-04-01 08:00:00,26.77,0.419,5.89,262.0,79.48,1,8,4
2023-04-01 09:00:00,29.21,0.561,5.56,234.8,66.38,1,9,4
2023-04-01 10:00:00,31.05,0.757,6.46,253.4,70.4,1,10,4
2023-04-01 11:00:00,29.42,0.718,4.64,214.6,59.75,1,11,4
2023-04-01 12:00:00,29.1,0.769,5.4,194.2,60.03,1,12,4
2023-04-01 13:00:00,29.87,0.947,4.21,229.6,63.64,1,13,4
2023-04-01 14:00:00,27.4,0.705,3.83,216.2,60.92,1,14,4
2023-04-01 15:00:00,32.46,0.657,7.68,258.7,66.89,1,15,4
2023-04-01 16:00:00,24.03,0.416,0.91,261.7,82.96,1,16,4
2023-04-01 17:00:00,26.41,0.185,6.75,258.7,78.17,1,17,4
2023-04-01 18:00:00,28.79,0.0,3.76,283.0,94.47,1,18,4
2023-04-01 19:00:00,23.46,0.0,3.5,269.6,84.7,1,19,4
2023-04-01 20:00:00,21.86,0.0,5.52,250.6,86.8,1,20,4
2023-04-01 21:00:00,20.49,0.0,2.02,235.3,77.23,1,21,4
2023-04-01 22:00:00,20.05,0.0,3.37,227.9,84.51,1,22,4
2023-04-01 23:00:00,22.66,0.0,3.3,216.5,77.96,1,23,4
2023-04-02 00:00:00,15.52,0.0,4.56,174.2,68.56,1,0,4
2023-04-02 01:00:00,23.19,0.0,3.39,222.3,74.35,1,1,4
2023-04-02 02:00:00,17.77,0.0,8.2,226.5,77.23,1,2,4
2023-04-02 03:00:00,20.88,0.0,8.59,211.1,75.08,1,3,4
2023-04-02 04:00:00,21.59,0.0,0.96,230.6,79.92,1,4,4
2023-04-02 05:00:00,24.83,0.0,6.09,282.3,79.09,1,5,4
2023-04-02 06:00:00,21.75,0.0,6.72,258.9,77.75,1,6,4
2023-04-02 07:00:00,27.17,0.252,6.09,270.5,77.11,1,7,4
2023-04-02 08:00:00,31.5,0.422,3.68,283.6,85.47,1,8,4
2023-04-02 09:00:00,25.76,0.662,4.51,245.1,68.54,1,9,4
2023-04-02 10:00:00,29.66,0.727,3.5,235.0,67.34,1,10,4
2023-04-02 11:00:00,28.45,0.724,4.16,200.4,59.89,1,11,4
2023-04-02 12:00:00,30.8,0.815,2.58,201.8,68.36,1,12,4
2023-04-02 13:00:00,29.82,0.782,4.77,224.2,65.48,1,13,4
2023-04-02 14:00:00,28.0,0.725,1.99,223.3,68.49,1,14,4
2023-04-02 15:00:00,29.46,0.51,4.6,236.9,70.04,1,15,4
2023-04-02 16:00:00,31.06,0.36,2.5,305.3,89.31,1,16,4
2023-04-02 17:00:00,25.86,0.219,5.41,264.7,77.36,1,17,4
2023-04-02 18:00:00,26.39,0.0,3.64,259.3,87.03,1,18,4
2023-04-02 19:00:00,21.07,0.0,5.58,269.5,80.17,1,19,4
2023-04-02 20:00:00,20.54,0.0,7.16,249.3,82.83,1,20,4
2023-04-02 21:00:00,22.36,0.0,8.18,223.8,72.05,1,21,4
2023-04-02 22:00:00,23.59,0.0,0.06,232.6,86.52,1,22,4
2023-04-02 23:00:00,20.83,0.0,3.33,189.2,79.49,1,23,4
2023-04-03 00:00:00,19.53,0.0,4.39,242.9,80.45,0,0,4
2023-04-03 01:00:00,20.32,0.0,5.92,248.6,85.81,0,1,4
2023-04-03 02:00:00,18.32,0.0,1.7,253.3,86.96,0,2,4
2023-04-03 03:00:00,22.83,0.0,3.04,282.5,83.63,0,3,4
2023-04-03 04:00:00,24.42,0.0,5.26,309.5,93.46,0,4,4
2023-04-03 05:00:00,22.96,0.0,5.17,304.5,93.83,0,5,4
2023-04-03 06:00:00,24.21,0.0,5.76,338.2,100.17,0,6,4
2023-04-03 07:00:00,26.98,0.224,5.89,324.8,92.65,0,7,4
2023-04-03 08:00:00,26.78,0.401,5.68,306.8,86.27,0,8,4
2023-04-03 09:00:00,28.56,0.696,5.39,275.4,75.31,0,9,4
2023-04-03 10:00:00,33.68,0.738,5.11,278.3,77.09,0,10,4
2023-04-03 11:00:00,29.49,0.88,6.33,262.1,64.26,0,11,4
2023-04-03 12:00:00,29.44,0.902,0.52,221.8,64.73,0,12,4
2023-04-03 13:00:00,28.69,0.687,8.09,273.1,67.33,0,13,4
2023-04-03 14:00:00,30.97,0.819,0.59,261.8,72.73,0,14,4
2023-04-03 15:00:00,28.33,0.641,2.84,279.5,76.44,0,15,4
2023-04-03 16:00:00,26.36,0.424,4.55,290.4,80.34,0,16,4
2023-04-03 17:00:00,29.09,0.192,6.35,322.1,88.02,0,17,4
2023-04-03 18:00:00,27.99,0.0,0.99,299.9,96.35,0,18,4
2023-04-03 19:00:00,22.66,0.0,4.94,274.3,85.2,0,19,4
2023-04-03 20:00:00,18.92,0.0,6.59,304.0,88.02,0,20,4
2023-04-03 21:00:00,23.63,0.0,6.99,275.4,79.81,0,21,4
2023-04-03 22:00:00,19.46,0.0,3.61,243.2,79.84,0,22,4
2023-04-03 23:00:00,21.91,0.0,4.4,232.2,83.7,0,23,4
2023-04-04 00:00:00,16.42,0.0,3.77,240.4,84.3,0,0,4
2023-04-04 01:00:00,22.32,0.0,4.22,234.3,81.22,0,1,4
2023-04-04 02:00:00,18.61,0.0,2.94,256.1,82.45,0,2,4
2023-04-04 03:00:00,23.29,0.0,3.22,274.8,90.2,0,3,4
2023-04-04 04:00:00,22.89,0.0,5.87,275.1,83.35,0,4,4
2023-04-04 05:00:00,22.16,0.0,5.26,289.4,87.64,0,5,4
2023-04-04 06:00:00,24.55,0.0,5.98,287.3,85.57,0,6,4
2023-04-04 07:00:00,28.03,0.243,5.43,323.7,95.61,0,7,4
2023-04-04 08:00:00,28.07,0.435,6.41,302.9,107.21,0,8,4
2023-04-04 09:00:00,30.07,0.601,6.76,328.9,105.9,0,9,4
2023-04-04 10:00:00,33.64,0.632,1.52,269.8,86.44,0,10,4
2023-04-04 11:00:00,27.06,0.89,3.29,238.4,67.93,0,11,4
2023-04-04 12:00:00,33.6,0.74,4.54,263.4,75.65,0,12,4
2023-04-04 13:00:00,30.4,0.779,4.96,272.2,74.99,0,13,4
2023-04-04 14:00:00,27.89,0.861,3.66,277.6,68.77,0,14,4
2023-04-04 15:00:00,26.24,0.553,6.83,269.2,71.57,0,15,4
2023-04-04 16:00:00,27.48,0.495,8.96,326.7,85.1,0,16,4
2023-04-04 17:00:00,28.5,0.181,5.37,308.9,90.41,0,17,4
2023-04-04 18:00:00,25.11,0.0,5.17,301.2,94.13,0,18,4
2023-04-04 19:00:00,27.09,0.0,6.7,325.1,92.79,0,19,4
2023-04-04 20:00:00,19.96,0.0,1.27,288.9,91.36,0,20,4
2023-04-04 21:00:00,21.8,0.0,5.06,261.8,84.28,0,21,4
2023-04-04 22:00:00,18.53,0.0,6.96,258.4,81.64,0,22,4
2023-04-04 23:00:00,21.26,0.0,3.72,230.9,79.26,0,23,4
2023-04-05 00:00:00,22.34,0.0,2.55,178.4,65.24,0,0,4
2023-04-05 01:00:00,19.9,0.0,4.63,227.3,68.51,0,1,4
2023-04-05 02:00:00,16.03,0.0,4.88,246.1,76.03,0,2,4
2023-04-05 03:00:00,22.43,0.0,3.19,262.9,83.51,0,3,4
2023-04-05 04:00:00,23.94,0.0,9.2,303.8,104.34,0,4,4
2023-04-05 05:00:00,25.08,0.0,4.05,293.2,90.92,0,5,4
2023-04-05 06:00:00,28.04,0.0,2.7,319.2,101.89,0,6,4
2023-04-05 07:00:00,24.72,0.24,4.82,285.9,87.76,0,7,4
2023-04-05 08:00:00,29.43,0.497,6.82,317.1,87.43,0,8,4
2023-04-05 09:00:00,31.49,0.576,5.04,274.7,82.26,0,9,4
2023-04-05 10:00:00,26.34,0.747,5.97,234.4,62.33,0,10,4
2023-04-05 11:00:00,31.04,0.802,3.26,275.8,93.8,0,11,4
2023-04-05 12:00:00,29.56,0.73,7.98,221.5,65.83,0,12,4
2023-04-05 13:00:00,30.23,0.685,6.13,282.4,74.76,0,13,4
2023-04-05 14:00:00,30.59,0.701,7.1,284.4,74.42,0,14,4
2023-04-05 15:00:00,28.13,0.545,5.73,300.6,89.65,0,15,4
2023-04-05 16:00:00,26.72,0.487,6.65,315.0,85.2,0,16,4
2023-04-05 17:00:00,26.93,0.246,3.26,309.4,97.69,0,17,4
2023-04-05 18:00:00,23.39,0.0,4.02,307.0,85.91,0,18,4
2023-04-05 19:00:00,22.1,0.0,7.7,319.6,90.0,0,19,4
2023-04-05 20:00:00,24.43,0.0,8.12,297.6,90.46,0,20,4
2023-04-05 21:00:00,19.73,0.0,2.71,265.2,86.1,0,21,4
2023-04-05 22:00:00,22.57,0.0,5.5,272.6,77.53,0,22,4
2023-04-05 23:00:00,21.66,0.0,4.14,211.5,74.58,0,23,4
2023-04-06 00:00:00,17.32,0.0,3.61,235.8,89.06,0,0,4
2023-04-06 01:00:00,19.59,0.0,5.58,260.2,83.71,0,1,4
2023-04-06 02:00:00,23.83,0.0,7.29,283.7,89.2,0,2,4
2023-04-06 03:00:00,20.28,0.0,5.91,294.4,86.23,0,3,4
2023-04-06 04:00:00,22.35,0.0,4.37,291.5,90.89,0,4,4
2023-04-06 05:00:00,25.4,0.0,6.04,303.8,91.64,0,5,4
2023-04-06 06:00:00,27.34,0.0,4.29,292.6,115.89,0,6,4
2023-04-06 07:00:00,26.57,0.245,5.83,333.3,97.38,0,7,4
2023-04-06 08:00:00,27.08,0.418,7.8,292.6,82.94,0,8,4
2023-04-06 09:00:00,32.15,0.605,0.85,299.9,85.8,0,9,4
2023-04-06 10:00:00,33.58,0.854,6.6,284.2,67.71,0,10,4
2023-04-06 11:00:00,32.56,0.964,1.93,239.4,60.65,0,11,4
2023-04-06 12:00:00,30.94,0.704,7.46,210.2,62.87,0,12,4
2023-04-06 13:00:00,28.99,0.775,3.73,254.3,74.88,0,13,4
2023-04-06 14:00:00,28.44,0.771,2.57,265.9,79.56,0,14,4
2023-04-06 15:00:00,30.35,0.607,6.4,290.8,75.83,0,15,4
2023-04-06 16:00:00,29.11,0.46,5.73,318.9,101.24,0,16,4
2023-04-06 17:00:00,29.87,0.232,3.01,315.5,96.64,0,17,4
2023-04-06 18:00:00,27.08,0.0,2.5,322.0,94.67,0,18,4
2023-04-06 19:00:00,21.47,0.0,4.63,306.2,85.84,0,19,4
2023-04-06 20:00:00,25.38,0.0,2.6,292.6,90.17,0,20,4
2023-04-06 21:00:00,20.24,0.0,2.88,261.9,83.08,0,21,4
2023-04-06 22:00:00,20.68,0.0,5.24,265.0,89.38,0,22,4
2023-04-06 23:00:00,21.44,0.0,3.07,244.1,85.55,0,23,4
2023-04-07 00:00:00,24.97,0.0,5.86,241.2,77.49,0,0,4
2023-04-07 01:00:00,27.37,0.0,7.99,249.5,86.59,0,1,4
2023-04-07 02:00:00,22.86,0.0,4.71,259.8,84.59,0,2,4
2023-04-07 03:00:00,22.08,0.0,5.27,276.2,90.69,0,3,4
2023-04-07 04:00:00,24.55,0.0,9.05,282.3,90.75,0,4,4
2023-04-07 05:00:00,26.46,0.0,2.63,328.7,97.83,0,5,4
2023-04-07 06:00:00,25.34,0.0,7.39,325.1,96.82,0,6,4
2023-04-07 07:00:00,30.86,0.2,7.15,295.4,85.5,0,7,4
2023-04-07 08:00:00,28.94,0.36,6.72,314.8,91.29,0,8,4
2023-04-07 09:00:00,30.51,0.66,7.59,264.7,73.27,0,9,4
2023-04-07 10:00:00,31.64,0.649,5.57,292.2,83.67,0,10,4
2023-04-07 11:00:00,31.65,0.766,3.84,247.7,77.05,0,11,4
2023-04-07 12:00:00,32.66,0.739,7.2,244.4,70.86,0,12,4
2023-04-07 13:00:00,29.58,0.735,7.28,226.1,64.25,0,13,4
2023-04-07 14:00:00,29.19,0.776,7.22,255.8,68.87,0,14,4
2023-04-07 15:00:00,27.32,0.543,5.1,294.6,69.58,0,15,4
2023-04-07 16:00:00,29.36,0.461,3.58,292.8,81.33,0,16,4
2023-04-07 17:00:00,28.83,0.233,5.39,297.9,91.48,0,17,4
2023-04-07 18:00:00,26.9,0.0,6.89,331.3,100.27,0,18,4
2023-04-07 19:00:00,28.04,0.0,7.06,342.5,95.64,0,19,4
2023-04-07 20:00:00,23.47,0.0,4.15,308.5,94.07,0,20,4
2023-04-07 21:00:00,23.78,0.0,5.64,265.9,83.98,0,21,4
2023-04-07 22:00:00,19.47,0.0,2.39,285.7,92.32,0,22,4
2023-04-07 23:00:00,20.38,0.0,6.98,217.8,83.12,0,23,4
2023-04-08 00:00:00,22.58,0.0,3.45,179.3,73.27,1,0,4
2023-04-08 01:00:00,23.05,0.0,6.59,206.1,90.44,1,1,4
2023-04-08 02:00:00,21.27,0.0,2.72,250.8,83.18,1,2,4
2023-04-08 03:00:00,22.51,0.0,7.08,254.0,86.86,1,3,4
2023-04-08 04:00:00,20.65,0.0,5.66,243.3,74.25,1,4,4
2023-04-08 05:00:00,24.18,0.0,3.45,249.4,80.98,1,5,4
2023-04-08 06:00:00,27.97,0.0,6.4,287.0,91.88,1,6,4
2023-04-08 07:00:00,28.63,0.2,3.83,262.2,88.17,1,7,4
2023-04-08 08:00:00,29.69,0.466,6.51,267.1,79.85,1,8,4
2023-04-08 09:00:00,29.82,0.519,4.47,230.8,69.01,1,9,4
2023-04-08 10:00:00,30.53,0.765,1.57,244.3,73.85,1,10,4
2023-04-08 11:00:00,29.69,0.799,3.05,222.6,67.57,1,11,4
2023-04-08 12:00:00,32.58,0.751,4.15,180.3,60.49,1,12,4
2023-04-08 13:00:00,31.86,0.911,7.75,234.0,62.71,1,13,4
2023-04-08 14:00:00,31.5,0.662,6.82,245.6,70.46,1,14,4
2023-04-08 15:00:00,28.67,0.581,8.26,260.7,69.06,1,15,4
2023-04-08 16:00:00,24.38,0.366,8.32,250.2,83.47,1,16,4
2023-04-08 17:00:00,29.67,0.245,3.95,274.5,85.19,1,17,4
2023-04-08 18:00:00,25.23,0.0,4.64,268.8,108.54,1,18,4
2023-04-08 19:00:00,23.17,0.0,4.19,259.8,83.67,1,19,4
2023-04-08 20:00:00,25.07,0.0,3.67,259.4,88.71,1,20,4
2023-04-08 21:00:00,21.87,0.0,1.33,258.2,80.79,1,21,4
2023-04-08 22:00:00,23.98,0.0,4.99,242.1,94.0,1,22,4
2023-04-08 23:00:00,22.59,0.0,2.44,186.9,72.4,1,23,4
2023-04-09 00:00:00,22.76,0.0,4.95,198.9,81.15,1,0,4
2023-04-09 01:00:00,18.83,0.0,9.25,216.8,76.91,1,1,4
2023-04-09 02:00:00,24.48,0.0,4.0,224.5,75.41,1,2,4
2023-04-09 03:00:00,23.38,0.0,5.41,249.3,83.88,1,3,4
2023-04-09 04:00:00,23.15,0.0,6.83,261.4,80.38,1,4,4
2023-04-09 05:00:00,25.38,0.0,5.58,252.6,84.5,1,5,4
2023-04-09 06:00:00,22.84,0.0,5.61,258.5,85.23,1,6,4
2023-04-09 07:00:00,28.5,0.193,4.3,281.3,89.89,1,7,4
2023-04-09 08:00:00,26.83,0.465,4.56,252.1,69.18,1,8,4
2023-04-09 09:00:00,27.22,0.613,3.1,262.0,70.64,1,9,4
2023-04-09 10:00:00,27.68,0.826,6.71,251.1,67.12,1,10,4
2023-04-09 11:00:00,33.45,0.793,1.54,238.0,66.69,1,11,4
2023-04-09 12:00:00,30.13,0.925,6.96,224.9,56.92,1,12,4
2023-04-09 13:00:00,34.29,0.869,2.21,220.8,67.16,1,13,4
2023-04-09 14:00:00,29.65,0.744,6.95,237.1,63.05,1,14,4
2023-04-09 15:00:00,26.51,0.701,4.31,251.1,80.13,1,15,4
2023-04-09 16:00:00,26.66,0.486,2.56,258.4,75.44,1,16,4
2023-04-09 17:00:00,30.16,0.206,6.18,280.6,83.83,1,17,4
2023-04-09 18:00:00,26.08,0.0,6.88,243.5,81.58,1,18,4
2023-04-09 19:00:00,24.0,0.0,4.14,266.3,79.93,1,19,4
2023-04-09 20:00:00,24.21,0.0,6.46,234.9,80.72,1,20,4
2023-04-09 21:00:00,23.86,0.0,0.45,227.9,83.03,1,21,4
2023-04-09 22:00:00,24.3,0.0,2.38,237.4,80.7,1,22,4
2023-04-09 23:00:00,24.46,0.0,7.61,204.4,73.53,1,23,4
2023-04-10 00:00:00,20.88,0.0,4.58,231.8,80.36,0,0,4
2023-04-10 01:00:00,19.11,0.0,1.3,236.1,87.07,0,1,4
2023-04-10 02:00:00,21.44,0.0,3.63,278.8,97.92,0,2,4
2023-04-10 03:00:00,23.58,0.0,3.18,278.4,84.46,0,3,4
2023-04-10 04:00:00,22.17,0.0,4.69,263.2,79.35,0,4,4
2023-04-10 05:00:00,23.39,0.0,4.29,305.7,93.21,0,5,4
2023-04-10 06:00:00,27.28,0.0,5.38,278.4,99.74,0,6,4
2023-04-10 07:00:00,27.79,0.246,4.89,287.2,88.29,0,7,4
2023-04-10 08:00:00,29.16,0.46,7.75,289.8,81.04,0,8,4
2023-04-10 09:00:00,28.61,0.613,5.88,274.4,97.75,0,9,4
2023-04-10 10:00:00,30.47,0.681,5.94,267.5,73.02,0,10,4
2023-04-10 11:00:00,29.58,0.857,7.36,239.4,65.79,0,11,4
2023-04-10 12:00:00,33.38,0.722,4.25,219.0,88.6,0,12,4
2023-04-10 13:00:00,33.5,0.939,2.5,284.1,76.61,0,13,4
2023-04-10 14:00:00,27.23,0.77,7.44,260.7,64.14,0,14,4
2023-04-10 15:00:00,28.27,0.557,5.3,255.5,74.91,0,15,4
2023-04-10 16:00:00,26.1,0.466,5.31,293.0,89.48,0,16,4
2023-04-10 17:00:00,26.59,0.208,3.76,290.3,88.41,0,17,4
2023-04-10 18:00:00,26.43,0.0,3.79,296.4,92.77,0,18,4
2023-04-10 19:00:00,22.4,0.0,6.72,311.5,98.08,0,19,4
2023-04-10 20:00:00,22.25,0.0,7.0,285.9,84.01,0,20,4
2023-04-10 21:00:00,21.05,0.0,6.59,260.9,86.03,0,21,4
2023-04-10 22:00:00,22.68,0.0,6.61,270.7,82.52,0,22,4
2023-04-10 23:00:00,21.91,0.0,6.16,260.8,87.33,0,23,4
2023-04-11 00:00:00,20.36,0.0,5.3,228.6,80.61,0,0,4
2023-04-11 01:00:00,22.32,0.0,4.68,207.4,92.89,0,1,4
2023-04-11 02:00:00,21.38,0.0,7.45,245.3,78.07,0,2,4
2023-04-11 03:00:00,22.72,0.0,4.29,281.4,92.15,0,3,4
2023-04-11 04:00:00,27.65,0.0,5.77,297.1,83.81,0,4,4
2023-04-11 05:00:00,28.19,0.0,3.43,304.6,92.65,0,5,4
2023-04-11 06:00:00,24.2,0.0,3.72,291.6,93.34,0,6,4
2023-04-11 07:00:00,29.75,0.216,4.56,290.8,86.38,0,7,4
2023-04-11 08:00:00,30.92,0.43,3.43,335.8,93.51,0,8,4
2023-04-11 09:00:00,28.04,0.51,6.63,289.0,71.91,0,9,4
2023-04-11 10:00:00,32.77,0.799,2.34,288.8,75.69,0,10,4
2023-04-11 11:00:00,34.71,0.888,5.23,262.9,73.96,0,11,4
2023-04-11 12:00:00,29.56,0.877,5.3,235.0,62.1,0,12,4
2023-04-11 13:00:00,29.8,0.895,1.41,254.5,65.91,0,13,4
2023-04-11 14:00:00,33.17,0.832,4.15,262.9,76.89,0,14,4
2023-04-11 15:00:00,30.88,0.525,5.55,270.2,79.97,0,15,4
2023-04-11 16:00:00,30.4,0.416,5.89,310.7,82.43,0,16,4
2023-04-11 17:00:00,28.78,0.192,4.63,313.3,92.35,0,17,4
2023-04-11 18:00:00,27.58,0.0,6.39,325.4,91.65,0,18,4
2023-04-11 19:00:00,22.85,0.0,4.82,312.6,92.9,0,19,4
2023-04-11 20:00:00,26.4,0.0,5.06,286.7,90.27,0,20,4
2023-04-11 21:00:00,25.6,0.0,5.54,302.0,88.53,0,21,4
2023-04-11 22:00:00,22.01,0.0,6.89,274.5,87.92,0,22,4
2023-04-11 23:00:00,21.88,0.0,3.68,253.9,87.11,0,23,4
2023-04-12 00:00:00,18.94,0.0,4.07,252.2,83.25,0,0,4
2023-04-12 01:00:00,23.2,0.0,3.7,276.2,89.5,0,1,4
2023-04-12 02:00:00,23.82,0.0,4.38,276.1,81.69,0,2,4
2023-04-12 03:00:00,23.34,0.0,7.89,290.1,92.81,0,3,4
2023-04-12 04:00:00,26.75,0.0,6.19,315.6,93.68,0,4,4
2023-04-12 05:00:00,25.04,0.0,2.78,296.1,88.81,0,5,4
2023-04-12 06:00:00,28.13,0.0,3.84,303.7,114.51,0,6,4
2023-04-12 07:00:00,26.26,0.235,5.79,316.8,93.16,0,7,4
2023-04-12 08:00:00,29.46,0.43,3.23,290.6,86.67,0,8,4
2023-04-12 09:00:00,30.19,0.522,3.59,300.7,80.37,0,9,4
2023-04-12 10:00:00,31.79,0.852,7.73,280.0,75.47,0,10,4
2023-04-12 11:00:00,31.1,0.708,3.82,244.5,71.05,0,11,4
2023-04-12 12:00:00,31.74,0.934,6.95,238.0,65.96,0,12,4
2023-04-12 13:00:00,33.49,0.769,7.55,280.5,71.37,0,13,4
2023-04-12 14:00:00,30.46,0.715,3.58,276.9,81.21,0,14,4
2023-04-12 15:00:00,27.33,0.59,3.26,288.9,81.59,0,15,4
2023-04-12 16:00:00,33.0,0.371,4.49,313.7,94.56,0,16,4
2023-04-12 17:00:00,31.06,0.251,2.86,320.8,87.78,0,17,4
2023-04-12 18:00:00,24.42,0.0,5.28,301.7,85.99,0,18,4
2023-04-12 19:00:00,27.09,0.0,4.63,313.2,113.85,0,19,4
2023-04-12 20:00:00,23.5,0.0,5.76,278.8,92.78,0,20,4
2023-04-12 21:00:00,24.0,0.0,7.84,270.6,91.91,0,21,4
2023-04-12 22:00:00,23.26,0.0,6.68,254.8,98.32,0,22,4
2023-04-12 23:00:00,21.71,0.0,6.02,250.3,81.36,0,23,4
2023-04-13 00:00:00,20.64,0.0,1.12,223.4,80.18,0,0,4
2023-04-13 01:00:00,21.0,0.0,5.94,240.2,82.08,0,1,4
2023-04-13 02:00:00,21.05,0.0,8.5,271.9,86.63,0,2,4
2023-04-13 03:00:00,22.01,0.0,0.97,285.3,86.69,0,3,4
